date,participant,movementBlock,trial,colourLeft,colourRight,fLeft,fRight,gratingOrientationLeft,gratingOrientationRight,t,greenButtonPressed,redButtonPressed,leftPupilSize,rightPupilSize,leftEyeX,leftEyeY,rightEyeX,rightEyeY
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.66174,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.67274,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.68386,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.69528,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.70623,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.71726,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.72849,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.73941,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.75062,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.76157,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.77293,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.7838,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.795,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.80757,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.81702,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.82819,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.8396,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.85061,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.86169,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.87272,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.88397,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.89492,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.90611,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.9171,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.92833,0,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.93938,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.95041,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.96161,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.97267,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.98364,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,10.99507,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.00788,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.01761,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.02815,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.03944,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.05033,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.06147,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.07985,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.09487,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.10135,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.1124,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.12363,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.13464,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.14626,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.15669,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.16796,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.17935,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.19025,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.20125,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.21413,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.22339,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.23468,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.24579,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.25682,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.2678,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.27906,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.29019,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.30115,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.31231,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.32338,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.33459,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.34567,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.35673,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.36786,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.37887,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.3902,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.40118,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.4124,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.42526,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.4346,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.44637,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.45707,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.46856,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.47985,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.49127,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.50261,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.51373,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.52517,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.53662,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.54793,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.55898,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.57061,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.5816,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.59298,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.60434,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.61577,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.62858,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.63843,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.64982,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.66144,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.67326,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.68346,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.69461,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.70607,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.71679,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.728,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.73902,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.75034,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.76121,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.7724,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.78327,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.7945,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.80563,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.81666,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.82928,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.83902,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.85031,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.86144,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.87216,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.88397,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.89444,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.90555,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.91668,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.92778,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.93913,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.95001,0,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.96104,0,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.9725,0,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.98334,0,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,11.99435,0,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.00562,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.01677,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.02771,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.04181,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.05018,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.06115,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.07182,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.08293,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.09406,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.10523,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.11619,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.12741,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.13858,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.14965,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.16111,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.17203,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.18285,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.19403,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.20511,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.21633,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.22731,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.23871,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.25103,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.26053,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.27174,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.28282,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.29402,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.30515,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.31617,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.32739,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.33845,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.34951,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.36056,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.3718,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.38269,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.3939,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.40495,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.41619,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.42734,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.4386,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.44978,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.46233,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.47201,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.48337,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.49434,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.50584,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.51633,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.52749,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.5386,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.54965,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.56075,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.57201,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.58302,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.59457,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.6054,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.61622,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.6274,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.63869,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.64984,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.66284,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.67183,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.68291,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.69409,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.70508,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.71626,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.72738,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.73851,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.74974,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.76072,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.77186,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.78319,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.79427,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.80503,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.81628,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.8274,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.83846,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.84959,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.86077,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.87336,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.88276,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.89401,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.90501,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.9162,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.92735,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.93837,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.94991,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.96055,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.97192,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.98278,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,12.99393,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.005,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.01618,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.02736,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.03835,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.04952,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.06054,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.07185,0,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.08431,0,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.0938,0,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.10543,0,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.11608,0,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.12723,0,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.13841,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.14955,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.16055,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.1717,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.1828,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.19384,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.20492,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.21614,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.22714,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.23825,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.24942,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.26083,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,4,red,green,0.8,3.2,horizontal,vertical,13.27165,1,0,0,0,0,0,0,0
