date,movementBlock,trial,colourLeft,colourRight,fLeft,fRight,gratingOrientationLeft,gratingOrientationRight,t,greenButtonPressed,redButtonPressed,leftPupilSize,rightPupilSize,leftEyeX,leftEyeY,rightEyeX,rightEyeY
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,56.9388,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,56.94971,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,56.96093,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,56.97202,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,56.98305,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,56.99443,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.00714,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.01635,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.02765,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.03865,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.04979,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.06085,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.0722,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.08307,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.09441,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.10551,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.11647,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.12759,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.13857,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.14976,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.16082,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.17185,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.18295,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.19414,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.20548,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.21841,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.22764,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.23858,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.24966,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.26092,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.27188,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.28305,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.29419,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.30551,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.31683,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.32766,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.33876,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.34968,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.36081,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.37191,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.38335,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.39412,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.40562,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.41852,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.42737,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.43845,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.4496,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.4607,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.47189,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.48285,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.49407,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.50519,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.51621,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.52732,1,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.53868,1,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.54947,1,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.56059,1,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.57184,1,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.58283,1,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.59418,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.60511,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.61611,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.63004,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.63837,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.64951,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.66054,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.67164,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.68269,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.69418,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.70494,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.71604,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.72729,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.74429,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.74928,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.76066,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.77183,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.78268,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.79383,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.80518,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.81603,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.82716,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.83979,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.84946,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.86058,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.87162,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.88253,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.89373,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.90511,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.91625,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.92735,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.93825,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.9493,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.96037,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.97144,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.98258,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,57.99457,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.00496,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.01614,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.02715,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.03826,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.05093,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.06031,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.0715,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.0826,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.09399,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.10491,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.11665,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.12743,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.13821,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.14953,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.16061,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.17171,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.18257,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.19397,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.20492,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.21601,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.22707,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.23815,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.24915,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.26194,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.27148,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.28243,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.29376,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.30519,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.31601,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.32727,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.33808,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.34921,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.36029,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.3714,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.38242,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.39363,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.40487,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.41602,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.42705,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.43801,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.44924,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.46176,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.47161,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.48243,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.49361,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.5047,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.51595,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.52708,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.5381,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.54916,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.56028,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.57144,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.58246,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.59368,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.6048,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.6158,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.62705,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.63802,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.64905,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.66088,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.67292,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.6832,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.69343,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.70458,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.71571,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.72678,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.73792,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.74897,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.76014,1,0,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.77129,1,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.78255,1,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.79334,1,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.80474,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.81604,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.82688,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.83787,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.84887,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.8601,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.87124,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.88443,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.8934,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.90448,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.91486,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.92613,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.93728,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.94828,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.95948,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.97055,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.98161,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,58.9926,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.00386,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.01499,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.0261,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.03761,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.04814,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.05937,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.07045,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.08147,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.09452,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.10379,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.11481,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.12595,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.13739,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.14812,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.15924,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.17041,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.18148,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.19265,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.2037,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.21473,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.22611,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.23698,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.24835,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.25949,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.27055,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.28173,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.29462,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.30423,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.31536,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.32676,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.338,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.34876,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.35983,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.37119,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.38234,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.39323,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.4045,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.41534,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.42694,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.43759,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.44865,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.45974,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.47091,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.48207,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.49487,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.50411,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.51531,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.52652,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.53748,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.54851,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.56015,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.57094,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.58218,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.59326,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.60433,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.61576,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.62643,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.63746,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.64887,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.66008,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.67076,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.68194,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.69315,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.70578,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.7153,0,1,0,0,0,0,0,0
2019-12-18,stationary,4,green,red,0.8,3.2,horizontal,vertical,59.72633,0,1,0,0,0,0,0,0
